date,day_of_week,hour,weather,has_event,is_holiday,actual_covers
2024-06-23,6,18,rainy,0,0,34
2024-06-23,6,19,rainy,0,0,40
2024-06-23,6,20,rainy,0,0,37
2024-06-23,6,21,rainy,0,0,24
2024-06-24,0,11,cloudy,0,0,10
2024-06-24,0,12,cloudy,0,0,22
2024-06-24,0,13,cloudy,0,0,33
2024-06-24,0,14,cloudy,0,0,16
2024-06-24,0,15,cloudy,0,0,9
2024-06-24,0,16,cloudy,0,0,6
2024-06-24,0,17,cloudy,0,0,8
2024-06-24,0,18,cloudy,0,0,25
2024-06-24,0,19,cloudy,0,0,34
2024-06-24,0,20,cloudy,0,0,38
2024-06-24,0,21,cloudy,0,0,22
2024-06-25,1,11,cloudy,0,0,8
2024-06-25,1,12,cloudy,0,0,25
2024-06-25,1,13,cloudy,0,0,28
2024-06-25,1,14,cloudy,0,0,18
2024-06-25,1,15,cloudy,0,0,9
2024-06-25,1,16,cloudy,0,0,6
2024-06-25,1,17,cloudy,0,0,11
2024-06-25,1,18,cloudy,0,0,33
2024-06-25,1,19,cloudy,0,0,34
2024-06-25,1,20,cloudy,0,0,30
2024-06-25,1,21,cloudy,0,0,21
2024-06-26,2,11,sunny,0,0,10
2024-06-26,2,12,sunny,0,0,23
2024-06-26,2,13,sunny,0,0,31
2024-06-26,2,14,sunny,0,0,24
2024-06-26,2,15,sunny,0,0,13
2024-06-26,2,16,sunny,0,0,8
2024-06-26,2,17,sunny,0,0,13
2024-06-26,2,18,sunny,0,0,39
2024-06-26,2,19,sunny,0,0,40
2024-06-26,2,20,sunny,0,0,35
2024-06-26,2,21,sunny,0,0,16
2024-06-27,3,11,cloudy,1,0,12
2024-06-27,3,12,cloudy,1,0,26
2024-06-27,3,13,cloudy,1,0,40
2024-06-27,3,14,cloudy,1,0,23
2024-06-27,3,15,cloudy,1,0,11
2024-06-27,3,16,cloudy,1,0,8
2024-06-27,3,17,cloudy,1,0,13
2024-06-27,3,18,cloudy,1,0,36
2024-06-27,3,19,cloudy,1,0,40
2024-06-27,3,20,cloudy,1,0,39
2024-06-27,3,21,cloudy,1,0,27
2024-06-28,4,11,sunny,0,0,7
2024-06-28,4,12,sunny,0,0,22
2024-06-28,4,13,sunny,0,0,35
2024-06-28,4,14,sunny,0,0,21
2024-06-28,4,15,sunny,0,0,15
2024-06-28,4,16,sunny,0,0,9
2024-06-28,4,17,sunny,0,0,13
2024-06-28,4,18,sunny,0,0,40
2024-06-28,4,19,sunny,0,0,55
2024-06-28,4,20,sunny,0,0,41
2024-06-28,4,21,sunny,0,0,20
2024-06-29,5,11,sunny,0,0,12
2024-06-29,5,12,sunny,0,0,37
2024-06-29,5,13,sunny,0,0,41
2024-06-29,5,14,sunny,0,0,24
2024-06-29,5,15,sunny,0,0,16
2024-06-29,5,16,sunny,0,0,10
2024-06-29,5,17,sunny,0,0,16
2024-06-29,5,18,sunny,0,0,53
2024-06-29,5,19,sunny,0,0,50
2024-06-29,5,20,sunny,0,0,52
2024-06-29,5,21,sunny,0,0,31
2024-06-30,6,11,sunny,0,0,14
2024-06-30,6,12,sunny,0,0,29
2024-06-30,6,13,sunny,0,0,54
2024-06-30,6,14,sunny,0,0,28
2024-06-30,6,15,sunny,0,0,15
2024-06-30,6,16,sunny,0,0,9
2024-06-30,6,17,sunny,0,0,23
2024-06-30,6,18,sunny,0,0,39
2024-06-30,6,19,sunny,0,0,51
2024-06-30,6,20,sunny,0,0,47
2024-06-30,6,21,sunny,0,0,30
2024-07-01,0,11,rainy,0,0,5
2024-07-01,0,12,rainy,0,0,17
2024-07-01,0,13,rainy,0,0,21
2024-07-01,0,14,rainy,0,0,13
2024-07-01,0,15,rainy,0,0,8
2024-07-01,0,16,rainy,0,0,4
2024-07-01,0,17,rainy,0,0,11
2024-07-01,0,18,rainy,0,0,29
2024-07-01,0,19,rainy,0,0,32
2024-07-01,0,20,rainy,0,0,27
2024-07-01,0,21,rainy,0,0,17
2024-07-02,1,11,sunny,0,0,8
2024-07-02,1,12,sunny,0,0,21
2024-07-02,1,13,sunny,0,0,33
2024-07-02,1,14,sunny,0,0,22
2024-07-02,1,15,sunny,0,0,9
2024-07-02,1,16,sunny,0,0,6
2024-07-02,1,17,sunny,0,0,11
2024-07-02,1,18,sunny,0,0,30
2024-07-02,1,19,sunny,0,0,49
2024-07-02,1,20,sunny,0,0,36
2024-07-02,1,21,sunny,0,0,22
2024-07-03,2,11,sunny,0,0,7
2024-07-03,2,12,sunny,0,0,23
2024-07-03,2,13,sunny,0,0,31
2024-07-03,2,14,sunny,0,0,21
2024-07-03,2,15,sunny,0,0,10
2024-07-03,2,16,sunny,0,0,5
2024-07-03,2,17,sunny,0,0,16
2024-07-03,2,18,sunny,0,0,31
2024-07-03,2,19,sunny,0,0,45
2024-07-03,2,20,sunny,0,0,45
2024-07-03,2,21,sunny,0,0,32
2024-07-04,3,11,sunny,0,1,11
2024-07-04,3,12,sunny,0,1,39
2024-07-04,3,13,sunny,0,1,44
2024-07-04,3,14,sunny,0,1,29
2024-07-04,3,15,sunny,0,1,15
2024-07-04,3,16,sunny,0,1,8
2024-07-04,3,17,sunny,0,1,20
2024-07-04,3,18,sunny,0,1,42
2024-07-04,3,19,sunny,0,1,76
2024-07-04,3,20,sunny,0,1,60
2024-07-04,3,21,sunny,0,1,36
2024-07-05,4,11,rainy,0,0,6
2024-07-05,4,12,rainy,0,0,16
2024-07-05,4,13,rainy,0,0,23
2024-07-05,4,14,rainy,0,0,14
2024-07-05,4,15,rainy,0,0,7
2024-07-05,4,16,rainy,0,0,3
2024-07-05,4,17,rainy,0,0,12
2024-07-05,4,18,rainy,0,0,24
2024-07-05,4,19,rainy,0,0,40
2024-07-05,4,20,rainy,0,0,34
2024-07-05,4,21,rainy,0,0,14
2024-07-06,5,11,cloudy,0,0,13
2024-07-06,5,12,cloudy,0,0,30
2024-07-06,5,13,cloudy,0,0,40
2024-07-06,5,14,cloudy,0,0,23
2024-07-06,5,15,cloudy,0,0,14
2024-07-06,5,16,cloudy,0,0,7
2024-07-06,5,17,cloudy,0,0,12
2024-07-06,5,18,cloudy,0,0,35
2024-07-06,5,19,cloudy,0,0,56
2024-07-06,5,20,cloudy,0,0,42
2024-07-06,5,21,cloudy,0,0,27
2024-07-07,6,11,rainy,0,0,7
2024-07-07,6,12,rainy,0,0,23
2024-07-07,6,13,rainy,0,0,29
2024-07-07,6,14,rainy,0,0,20
2024-07-07,6,15,rainy,0,0,10
2024-07-07,6,16,rainy,0,0,7
2024-07-07,6,17,rainy,0,0,11
2024-07-07,6,18,rainy,0,0,29
2024-07-07,6,19,rainy,0,0,35
2024-07-07,6,20,rainy,0,0,34
2024-07-07,6,21,rainy,0,0,23
2024-07-08,0,11,cloudy,0,0,6
2024-07-08,0,12,cloudy,0,0,24
2024-07-08,0,13,cloudy,0,0,21
2024-07-08,0,14,cloudy,0,0,19
2024-07-08,0,15,cloudy,0,0,9
2024-07-08,0,16,cloudy,0,0,6
2024-07-08,0,17,cloudy,0,0,10
2024-07-08,0,18,cloudy,0,0,34
2024-07-08,0,19,cloudy,0,0,32
2024-07-08,0,20,cloudy,0,0,32
2024-07-08,0,21,cloudy,0,0,17
2024-07-09,1,11,rainy,0,0,5
2024-07-09,1,12,rainy,0,0,23
2024-07-09,1,13,rainy,0,0,22
2024-07-09,1,14,rainy,0,0,16
2024-07-09,1,15,rainy,0,0,8
2024-07-09,1,16,rainy,0,0,5
2024-07-09,1,17,rainy,0,0,9
2024-07-09,1,18,rainy,0,0,24
2024-07-09,1,19,rainy,0,0,34
2024-07-09,1,20,rainy,0,0,26
2024-07-09,1,21,rainy,0,0,15
2024-07-10,2,11,stormy,0,0,3
2024-07-10,2,12,stormy,0,0,12
2024-07-10,2,13,stormy,0,0,18
2024-07-10,2,14,stormy,0,0,11
2024-07-10,2,15,stormy,0,0,6
2024-07-10,2,16,stormy,0,0,3
2024-07-10,2,17,stormy,0,0,6
2024-07-10,2,18,stormy,0,0,18
2024-07-10,2,19,stormy,0,0,26
2024-07-10,2,20,stormy,0,0,14
2024-07-10,2,21,stormy,0,0,9
2024-07-11,3,11,stormy,0,0,5
2024-07-11,3,12,stormy,0,0,11
2024-07-11,3,13,stormy,0,0,14
2024-07-11,3,14,stormy,0,0,8
2024-07-11,3,15,stormy,0,0,5
2024-07-11,3,16,stormy,0,0,2
2024-07-11,3,17,stormy,0,0,8
2024-07-11,3,18,stormy,0,0,16
2024-07-11,3,19,stormy,0,0,21
2024-07-11,3,20,stormy,0,0,20
2024-07-11,3,21,stormy,0,0,12
2024-07-12,4,11,rainy,0,0,6
2024-07-12,4,12,rainy,0,0,18
2024-07-12,4,13,rainy,0,0,26
2024-07-12,4,14,rainy,0,0,14
2024-07-12,4,15,rainy,0,0,8
2024-07-12,4,16,rainy,0,0,5
2024-07-12,4,17,rainy,0,0,11
2024-07-12,4,18,rainy,0,0,20
2024-07-12,4,19,rainy,0,0,38
2024-07-12,4,20,rainy,0,0,29
2024-07-12,4,21,rainy,0,0,19
2024-07-13,5,11,cloudy,0,0,12
2024-07-13,5,12,cloudy,0,0,35
2024-07-13,5,13,cloudy,0,0,45
2024-07-13,5,14,cloudy,0,0,26
2024-07-13,5,15,cloudy,0,0,14
2024-07-13,5,16,cloudy,0,0,9
2024-07-13,5,17,cloudy,0,0,18
2024-07-13,5,18,cloudy,0,0,40
2024-07-13,5,19,cloudy,0,0,58
2024-07-13,5,20,cloudy,0,0,48
2024-07-13,5,21,cloudy,0,0,25
2024-07-14,6,11,cloudy,0,0,12
2024-07-14,6,12,cloudy,0,0,23
2024-07-14,6,13,cloudy,0,0,33
2024-07-14,6,14,cloudy,0,0,23
2024-07-14,6,15,cloudy,0,0,14
2024-07-14,6,16,cloudy,0,0,8
2024-07-14,6,17,cloudy,0,0,16
2024-07-14,6,18,cloudy,0,0,33
2024-07-14,6,19,cloudy,0,0,44
2024-07-14,6,20,cloudy,0,0,47
2024-07-14,6,21,cloudy,0,0,21
2024-07-15,0,11,sunny,0,0,8
2024-07-15,0,12,sunny,0,0,30
2024-07-15,0,13,sunny,0,0,36
2024-07-15,0,14,sunny,0,0,16
2024-07-15,0,15,sunny,0,0,10
2024-07-15,0,16,sunny,0,0,5
2024-07-15,0,17,sunny,0,0,12
2024-07-15,0,18,sunny,0,0,37
2024-07-15,0,19,sunny,0,0,43
2024-07-15,0,20,sunny,0,0,42
2024-07-15,0,21,sunny,0,0,18
2024-07-16,1,11,sunny,0,0,9
2024-07-16,1,12,sunny,0,0,25
2024-07-16,1,13,sunny,0,0,27
2024-07-16,1,14,sunny,0,0,17
2024-07-16,1,15,sunny,0,0,12
2024-07-16,1,16,sunny,0,0,7
2024-07-16,1,17,sunny,0,0,15
2024-07-16,1,18,sunny,0,0,35
2024-07-16,1,19,sunny,0,0,46
2024-07-16,1,20,sunny,0,0,31
2024-07-16,1,21,sunny,0,0,22
2024-07-17,2,11,cloudy,0,0,7
2024-07-17,2,12,cloudy,0,0,26
2024-07-17,2,13,cloudy,0,0,30
2024-07-17,2,14,cloudy,0,0,16
2024-07-17,2,15,cloudy,0,0,10
2024-07-17,2,16,cloudy,0,0,6
2024-07-17,2,17,cloudy,0,0,10
2024-07-17,2,18,cloudy,0,0,28
2024-07-17,2,19,cloudy,0,0,39
2024-07-17,2,20,cloudy,0,0,41
2024-07-17,2,21,cloudy,0,0,15
2024-07-18,3,11,sunny,0,0,7
2024-07-18,3,12,sunny,0,0,28
2024-07-18,3,13,sunny,0,0,35
2024-07-18,3,14,sunny,0,0,23
2024-07-18,3,15,sunny,0,0,12
2024-07-18,3,16,sunny,0,0,8
2024-07-18,3,17,sunny,0,0,14
2024-07-18,3,18,sunny,0,0,33
2024-07-18,3,19,sunny,0,0,47
2024-07-18,3,20,sunny,0,0,46
2024-07-18,3,21,sunny,0,0,20
2024-07-19,4,11,sunny,0,0,9
2024-07-19,4,12,sunny,0,0,28
2024-07-19,4,13,sunny,0,0,27
2024-07-19,4,14,sunny,0,0,22
2024-07-19,4,15,sunny,0,0,13
2024-07-19,4,16,sunny,0,0,7
2024-07-19,4,17,sunny,0,0,18
2024-07-19,4,18,sunny,0,0,31
2024-07-19,4,19,sunny,0,0,57
2024-07-19,4,20,sunny,0,0,47
2024-07-19,4,21,sunny,0,0,20
2024-07-20,5,11,cloudy,0,0,10
2024-07-20,5,12,cloudy,0,0,25
2024-07-20,5,13,cloudy,0,0,38
2024-07-20,5,14,cloudy,0,0,24
2024-07-20,5,15,cloudy,0,0,14
2024-07-20,5,16,cloudy,0,0,8
2024-07-20,5,17,cloudy,0,0,18
2024-07-20,5,18,cloudy,0,0,40
2024-07-20,5,19,cloudy,0,0,42
2024-07-20,5,20,cloudy,0,0,48
2024-07-20,5,21,cloudy,0,0,20
2024-07-21,6,11,cloudy,0,0,10
2024-07-21,6,12,cloudy,0,0,33
2024-07-21,6,13,cloudy,0,0,32
2024-07-21,6,14,cloudy,0,0,26
2024-07-21,6,15,cloudy,0,0,12
2024-07-21,6,16,cloudy,0,0,9
2024-07-21,6,17,cloudy,0,0,14
2024-07-21,6,18,cloudy,0,0,35
2024-07-21,6,19,cloudy,0,0,56
2024-07-21,6,20,cloudy,0,0,43
2024-07-21,6,21,cloudy,0,0,23
2024-07-22,0,11,stormy,0,0,4
2024-07-22,0,12,stormy,0,0,12
2024-07-22,0,13,stormy,0,0,17
2024-07-22,0,14,stormy,0,0,7
2024-07-22,0,15,stormy,0,0,5
2024-07-22,0,16,stormy,0,0,3
2024-07-22,0,17,stormy,0,0,6
2024-07-22,0,18,stormy,0,0,19
2024-07-22,0,19,stormy,0,0,21
2024-07-22,0,20,stormy,0,0,18
2024-07-22,0,21,stormy,0,0,11
2024-07-23,1,11,rainy,0,0,6
2024-07-23,1,12,rainy,0,0,16
2024-07-23,1,13,rainy,0,0,20
2024-07-23,1,14,rainy,0,0,13
2024-07-23,1,15,rainy,0,0,9
2024-07-23,1,16,rainy,0,0,2
2024-07-23,1,17,rainy,0,0,10
2024-07-23,1,18,rainy,0,0,24
2024-07-23,1,19,rainy,0,0,25
2024-07-23,1,20,rainy,0,0,29
2024-07-23,1,21,rainy,0,0,16
2024-07-24,2,11,cloudy,0,0,9
2024-07-24,2,12,cloudy,0,0,20
2024-07-24,2,13,cloudy,0,0,30
2024-07-24,2,14,cloudy,0,0,19
2024-07-24,2,15,cloudy,0,0,8
2024-07-24,2,16,cloudy,0,0,6
2024-07-24,2,17,cloudy,0,0,11
2024-07-24,2,18,cloudy,0,0,22
2024-07-24,2,19,cloudy,0,0,45
2024-07-24,2,20,cloudy,0,0,31
2024-07-24,2,21,cloudy,0,0,17
2024-07-25,3,11,sunny,0,0,8
2024-07-25,3,12,sunny,0,0,26
2024-07-25,3,13,sunny,0,0,27
2024-07-25,3,14,sunny,0,0,18
2024-07-25,3,15,sunny,0,0,11
2024-07-25,3,16,sunny,0,0,8
2024-07-25,3,17,sunny,0,0,13
2024-07-25,3,18,sunny,0,0,38
2024-07-25,3,19,sunny,0,0,46
2024-07-25,3,20,sunny,0,0,37
2024-07-25,3,21,sunny,0,0,22
2024-07-26,4,11,stormy,0,0,5
2024-07-26,4,12,stormy,0,0,13
2024-07-26,4,13,stormy,0,0,19
2024-07-26,4,14,stormy,0,0,9
2024-07-26,4,15,stormy,0,0,5
2024-07-26,4,16,stormy,0,0,3
2024-07-26,4,17,stormy,0,0,7
2024-07-26,4,18,stormy,0,0,17
2024-07-26,4,19,stormy,0,0,26
2024-07-26,4,20,stormy,0,0,18
2024-07-26,4,21,stormy,0,0,12
2024-07-27,5,11,cloudy,0,0,12
2024-07-27,5,12,cloudy,0,0,29
2024-07-27,5,13,cloudy,0,0,29
2024-07-27,5,14,cloudy,0,0,25
2024-07-27,5,15,cloudy,0,0,14
2024-07-27,5,16,cloudy,0,0,8
2024-07-27,5,17,cloudy,0,0,18
2024-07-27,5,18,cloudy,0,0,45
2024-07-27,5,19,cloudy,0,0,58
2024-07-27,5,20,cloudy,0,0,51
2024-07-27,5,21,cloudy,0,0,27
2024-07-28,6,11,cloudy,0,0,10
2024-07-28,6,12,cloudy,0,0,28
2024-07-28,6,13,cloudy,0,0,39
2024-07-28,6,14,cloudy,0,0,21
2024-07-28,6,15,cloudy,0,0,10
2024-07-28,6,16,cloudy,0,0,7
2024-07-28,6,17,cloudy,0,0,16
2024-07-28,6,18,cloudy,0,0,45
2024-07-28,6,19,cloudy,0,0,44
2024-07-28,6,20,cloudy,0,0,51
2024-07-28,6,21,cloudy,0,0,33
2024-07-29,0,11,cloudy,0,0,7
2024-07-29,0,12,cloudy,0,0,22
2024-07-29,0,13,cloudy,0,0,29
2024-07-29,0,14,cloudy,0,0,16
2024-07-29,0,15,cloudy,0,0,11
2024-07-29,0,16,cloudy,0,0,5
2024-07-29,0,17,cloudy,0,0,9
2024-07-29,0,18,cloudy,0,0,33
2024-07-29,0,19,cloudy,0,0,29
2024-07-29,0,20,cloudy,0,0,34
2024-07-29,0,21,cloudy,0,0,27
2024-07-30,1,11,sunny,0,0,9
2024-07-30,1,12,sunny,0,0,25
2024-07-30,1,13,sunny,0,0,32
2024-07-30,1,14,sunny,0,0,22
2024-07-30,1,15,sunny,0,0,10
2024-07-30,1,16,sunny,0,0,8
2024-07-30,1,17,sunny,0,0,14
2024-07-30,1,18,sunny,0,0,37
2024-07-30,1,19,sunny,0,0,42
2024-07-30,1,20,sunny,0,0,46
2024-07-30,1,21,sunny,0,0,22
2024-07-31,2,11,sunny,0,0,9
2024-07-31,2,12,sunny,0,0,27
2024-07-31,2,13,sunny,0,0,30
2024-07-31,2,14,sunny,0,0,18
2024-07-31,2,15,sunny,0,0,10
2024-07-31,2,16,sunny,0,0,7
2024-07-31,2,17,sunny,0,0,12
2024-07-31,2,18,sunny,0,0,34
2024-07-31,2,19,sunny,0,0,46
2024-07-31,2,20,sunny,0,0,30
2024-07-31,2,21,sunny,0,0,18
2024-08-01,3,11,sunny,0,0,10
2024-08-01,3,12,sunny,0,0,28
2024-08-01,3,13,sunny,0,0,34
2024-08-01,3,14,sunny,0,0,25
2024-08-01,3,15,sunny,0,0,11
2024-08-01,3,16,sunny,0,0,7
2024-08-01,3,17,sunny,0,0,12
2024-08-01,3,18,sunny,0,0,44
2024-08-01,3,19,sunny,0,0,56
2024-08-01,3,20,sunny,0,0,40
2024-08-01,3,21,sunny,0,0,24
2024-08-02,4,11,stormy,0,0,5
2024-08-02,4,12,stormy,0,0,13
2024-08-02,4,13,stormy,0,0,15
2024-08-02,4,14,stormy,0,0,12
2024-08-02,4,15,stormy,0,0,6
2024-08-02,4,16,stormy,0,0,3
2024-08-02,4,17,stormy,0,0,6
2024-08-02,4,18,stormy,0,0,14
2024-08-02,4,19,stormy,0,0,24
2024-08-02,4,20,stormy,0,0,23
2024-08-02,4,21,stormy,0,0,11
2024-08-03,5,11,sunny,0,0,11
2024-08-03,5,12,sunny,0,0,35
2024-08-03,5,13,sunny,0,0,44
2024-08-03,5,14,sunny,0,0,31
2024-08-03,5,15,sunny,0,0,14
2024-08-03,5,16,sunny,0,0,11
2024-08-03,5,17,sunny,0,0,23
2024-08-03,5,18,sunny,0,0,48
2024-08-03,5,19,sunny,0,0,74
2024-08-03,5,20,sunny,0,0,49
2024-08-03,5,21,sunny,0,0,36
2024-08-04,6,11,cloudy,0,0,11
2024-08-04,6,12,cloudy,0,0,18
2024-08-04,6,13,cloudy,0,0,33
2024-08-04,6,14,cloudy,0,0,21
2024-08-04,6,15,cloudy,0,0,11
2024-08-04,6,16,cloudy,0,0,7
2024-08-04,6,17,cloudy,0,0,14
2024-08-04,6,18,cloudy,0,0,35
2024-08-04,6,19,cloudy,0,0,45
2024-08-04,6,20,cloudy,0,0,41
2024-08-04,6,21,cloudy,0,0,29
2024-08-05,0,11,sunny,0,0,8
2024-08-05,0,12,sunny,0,0,26
2024-08-05,0,13,sunny,0,0,33
2024-08-05,0,14,sunny,0,0,13
2024-08-05,0,15,sunny,0,0,12
2024-08-05,0,16,sunny,0,0,8
2024-08-05,0,17,sunny,0,0,12
2024-08-05,0,18,sunny,0,0,30
2024-08-05,0,19,sunny,0,0,43
2024-08-05,0,20,sunny,0,0,36
2024-08-05,0,21,sunny,0,0,23
2024-08-06,1,11,cloudy,0,0,6
2024-08-06,1,12,cloudy,0,0,19
2024-08-06,1,13,cloudy,0,0,32
2024-08-06,1,14,cloudy,0,0,18
2024-08-06,1,15,cloudy,0,0,7
2024-08-06,1,16,cloudy,0,0,6
2024-08-06,1,17,cloudy,0,0,11
2024-08-06,1,18,cloudy,0,0,28
2024-08-06,1,19,cloudy,0,0,41
2024-08-06,1,20,cloudy,0,0,36
2024-08-06,1,21,cloudy,0,0,21
2024-08-07,2,11,cloudy,0,0,6
2024-08-07,2,12,cloudy,0,0,20
2024-08-07,2,13,cloudy,0,0,37
2024-08-07,2,14,cloudy,0,0,19
2024-08-07,2,15,cloudy,0,0,12
2024-08-07,2,16,cloudy,0,0,7
2024-08-07,2,17,cloudy,0,0,12
2024-08-07,2,18,cloudy,0,0,31
2024-08-07,2,19,cloudy,0,0,39
2024-08-07,2,20,cloudy,0,0,27
2024-08-07,2,21,cloudy,0,0,20
2024-08-08,3,11,rainy,0,0,7
2024-08-08,3,12,rainy,0,0,19
2024-08-08,3,13,rainy,0,0,19
2024-08-08,3,14,rainy,0,0,13
2024-08-08,3,15,rainy,0,0,7
2024-08-08,3,16,rainy,0,0,4
2024-08-08,3,17,rainy,0,0,8
2024-08-08,3,18,rainy,0,0,21
2024-08-08,3,19,rainy,0,0,37
2024-08-08,3,20,rainy,0,0,24
2024-08-08,3,21,rainy,0,0,16
2024-08-09,4,11,rainy,0,0,8
2024-08-09,4,12,rainy,0,0,21
2024-08-09,4,13,rainy,0,0,25
2024-08-09,4,14,rainy,0,0,15
2024-08-09,4,15,rainy,0,0,7
2024-08-09,4,16,rainy,0,0,6
2024-08-09,4,17,rainy,0,0,9
2024-08-09,4,18,rainy,0,0,28
2024-08-09,4,19,rainy,0,0,39
2024-08-09,4,20,rainy,0,0,28
2024-08-09,4,21,rainy,0,0,19
2024-08-10,5,11,cloudy,0,0,12
2024-08-10,5,12,cloudy,0,0,26
2024-08-10,5,13,cloudy,0,0,36
2024-08-10,5,14,cloudy,0,0,25
2024-08-10,5,15,cloudy,0,0,14
2024-08-10,5,16,cloudy,0,0,8
2024-08-10,5,17,cloudy,0,0,12
2024-08-10,5,18,cloudy,0,0,44
2024-08-10,5,19,cloudy,0,0,69
2024-08-10,5,20,cloudy,0,0,51
2024-08-10,5,21,cloudy,0,0,30
2024-08-11,6,11,sunny,0,0,12
2024-08-11,6,12,sunny,0,0,34
2024-08-11,6,13,sunny,0,0,46
2024-08-11,6,14,sunny,0,0,28
2024-08-11,6,15,sunny,0,0,14
2024-08-11,6,16,sunny,0,0,8
2024-08-11,6,17,sunny,0,0,17
2024-08-11,6,18,sunny,0,0,46
2024-08-11,6,19,sunny,0,0,57
2024-08-11,6,20,sunny,0,0,54
2024-08-11,6,21,sunny,0,0,31
2024-08-12,0,11,cloudy,0,0,8
2024-08-12,0,12,cloudy,0,0,18
2024-08-12,0,13,cloudy,0,0,26
2024-08-12,0,14,cloudy,0,0,18
2024-08-12,0,15,cloudy,0,0,7
2024-08-12,0,16,cloudy,0,0,6
2024-08-12,0,17,cloudy,0,0,12
2024-08-12,0,18,cloudy,0,0,31
2024-08-12,0,19,cloudy,0,0,46
2024-08-12,0,20,cloudy,0,0,32
2024-08-12,0,21,cloudy,0,0,21
2024-08-13,1,11,sunny,0,0,9
2024-08-13,1,12,sunny,0,0,24
2024-08-13,1,13,sunny,0,0,29
2024-08-13,1,14,sunny,0,0,24
2024-08-13,1,15,sunny,0,0,10
2024-08-13,1,16,sunny,0,0,7
2024-08-13,1,17,sunny,0,0,10
2024-08-13,1,18,sunny,0,0,39
2024-08-13,1,19,sunny,0,0,51
2024-08-13,1,20,sunny,0,0,40
2024-08-13,1,21,sunny,0,0,22
2024-08-14,2,11,cloudy,0,0,8
2024-08-14,2,12,cloudy,0,0,24
2024-08-14,2,13,cloudy,0,0,24
2024-08-14,2,14,cloudy,0,0,17
2024-08-14,2,15,cloudy,0,0,9
2024-08-14,2,16,cloudy,0,0,5
2024-08-14,2,17,cloudy,0,0,11
2024-08-14,2,18,cloudy,0,0,25
2024-08-14,2,19,cloudy,0,0,44
2024-08-14,2,20,cloudy,0,0,27
2024-08-14,2,21,cloudy,0,0,21
2024-08-15,3,11,sunny,0,0,9
2024-08-15,3,12,sunny,0,0,20
2024-08-15,3,13,sunny,0,0,32
2024-08-15,3,14,sunny,0,0,17
2024-08-15,3,15,sunny,0,0,12
2024-08-15,3,16,sunny,0,0,6
2024-08-15,3,17,sunny,0,0,13
2024-08-15,3,18,sunny,0,0,35
2024-08-15,3,19,sunny,0,0,41
2024-08-15,3,20,sunny,0,0,39
2024-08-15,3,21,sunny,0,0,18
2024-08-16,4,11,cloudy,0,0,9
2024-08-16,4,12,cloudy,0,0,24
2024-08-16,4,13,cloudy,0,0,33
2024-08-16,4,14,cloudy,0,0,15
2024-08-16,4,15,cloudy,0,0,12
2024-08-16,4,16,cloudy,0,0,7
2024-08-16,4,17,cloudy,0,0,12
2024-08-16,4,18,cloudy,0,0,37
2024-08-16,4,19,cloudy,0,0,42
2024-08-16,4,20,cloudy,0,0,36
2024-08-16,4,21,cloudy,0,0,23
2024-08-17,5,11,rainy,0,0,7
2024-08-17,5,12,rainy,0,0,21
2024-08-17,5,13,rainy,0,0,27
2024-08-17,5,14,rainy,0,0,21
2024-08-17,5,15,rainy,0,0,10
2024-08-17,5,16,rainy,0,0,5
2024-08-17,5,17,rainy,0,0,12
2024-08-17,5,18,rainy,0,0,33
2024-08-17,5,19,rainy,0,0,38
2024-08-17,5,20,rainy,0,0,33
2024-08-17,5,21,rainy,0,0,28
2024-08-18,6,11,sunny,0,0,10
2024-08-18,6,12,sunny,0,0,31
2024-08-18,6,13,sunny,0,0,44
2024-08-18,6,14,sunny,0,0,29
2024-08-18,6,15,sunny,0,0,14
2024-08-18,6,16,sunny,0,0,7
2024-08-18,6,17,sunny,0,0,20
2024-08-18,6,18,sunny,0,0,44
2024-08-18,6,19,sunny,0,0,72
2024-08-18,6,20,sunny,0,0,38
2024-08-18,6,21,sunny,0,0,30
2024-08-19,0,11,cloudy,0,0,7
2024-08-19,0,12,cloudy,0,0,22
2024-08-19,0,13,cloudy,0,0,26
2024-08-19,0,14,cloudy,0,0,17
2024-08-19,0,15,cloudy,0,0,9
2024-08-19,0,16,cloudy,0,0,5
2024-08-19,0,17,cloudy,0,0,13
2024-08-19,0,18,cloudy,0,0,31
2024-08-19,0,19,cloudy,0,0,41
2024-08-19,0,20,cloudy,0,0,38
2024-08-19,0,21,cloudy,0,0,19
2024-08-20,1,11,cloudy,1,0,9
2024-08-20,1,12,cloudy,1,0,25
2024-08-20,1,13,cloudy,1,0,35
2024-08-20,1,14,cloudy,1,0,22
2024-08-20,1,15,cloudy,1,0,16
2024-08-20,1,16,cloudy,1,0,5
2024-08-20,1,17,cloudy,1,0,15
2024-08-20,1,18,cloudy,1,0,48
2024-08-20,1,19,cloudy,1,0,54
2024-08-20,1,20,cloudy,1,0,51
2024-08-20,1,21,cloudy,1,0,27
2024-08-21,2,11,sunny,0,0,9
2024-08-21,2,12,sunny,0,0,22
2024-08-21,2,13,sunny,0,0,29
2024-08-21,2,14,sunny,0,0,19
2024-08-21,2,15,sunny,0,0,13
2024-08-21,2,16,sunny,0,0,8
2024-08-21,2,17,sunny,0,0,14
2024-08-21,2,18,sunny,0,0,32
2024-08-21,2,19,sunny,0,0,39
2024-08-21,2,20,sunny,0,0,42
2024-08-21,2,21,sunny,0,0,27
